volume,federal_financing_bank,foreign_series,government_account_series,government_account_series_inflation_securities,special_purpose_vehicle,state_and_local_government_series,total_interest-bearing_debt,total_marketable,total_non-marketable,treasury_bills,treasury_bonds,treasury_floating_rate_notes_(frn),treasury_inflation-protected_securities_(tips),treasury_notes,united_states_savings_inflation_securities,united_states_savings_securities,weighted_sentiment,price_direction,volume_category,federal_financing_bank_category,sentiment_category
19665.99126045,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.3007520779090769,Down,VeryHigh,Bank4,Negative
7556.85769964,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.1072825458049774,Up,Low,Bank4,Negative
6255.76778325,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.2831851867112246,Down,Low,Bank4,Negative
12258.59093046,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.1976395109295844,Down,High,Bank4,Negative
12013.57991051,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.4587952477809711,Up,Medium,Bank4,Positive
31636.39150463,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,-0.148015114535456,Up,VeryHigh,Bank4,VeryNegative
24310.36359778,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,-0.2654695203304291,Up,VeryHigh,Bank4,VeryNegative
14184.03938836,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.3360705523579209,Down,High,Bank4,Neutral
4909.72717806,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,-0.1054349212987082,Down,VeryLow,Bank4,VeryNegative
6837.06831371,2.529,0.0,2.52,1.054,3.643,2.285,2.566,2.576,2.528,4.634,3.022,4.747,0.543,1.844,8.248,2.986,0.3782037675380706,Down,Low,Bank4,Neutral
17953.11670042,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.2210913207219993,Down,VeryHigh,Bank4,VeryNegative
13258.60505694,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.0341687038027006,Up,High,Bank4,VeryNegative
15605.28754268,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.3819620225826899,Up,High,Bank4,Neutral
10407.16067489,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.4868087790012359,Down,Medium,Bank4,Positive
14691.1261171,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.0305304982445456,Up,High,Bank4,VeryNegative
8546.79874854,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.2523645951066698,Down,Medium,Bank4,Negative
5884.67007423,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.1362051447232563,Down,Low,Bank4,VeryNegative
15859.41839592,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.1523082262939876,Down,High,Bank4,Negative
8888.42683618,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.0260201374122074,Down,Medium,Bank4,VeryNegative
18590.96989908,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.2157079682267945,Down,VeryHigh,Bank4,Negative
13438.74631738,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.2033965437308602,Down,High,Bank4,VeryNegative
18458.49543497,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.0934352474908034,Down,VeryHigh,Bank4,VeryNegative
4782.64422745,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.2742276230523752,Down,VeryLow,Bank4,VeryNegative
4393.20531359,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.6667403735220432,Up,VeryLow,Bank4,VeryPositive
11889.94842508,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.4571369796991348,Up,Medium,Bank4,Positive
11209.90767959,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.0541718874658856,Down,Medium,Bank4,VeryNegative
13308.63176925,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.0491475563049316,Up,High,Bank4,VeryNegative
12604.94858584,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.53432773169544,Down,High,Bank4,Positive
7587.52629065,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.2054759066838484,Up,Low,Bank4,Negative
3127.42757901,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.3373671876661704,Up,VeryLow,Bank4,Neutral
5534.52475759,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.3026586688227123,Down,Low,Bank4,VeryNegative
8554.42214009,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.952912161025134,Up,Medium,Bank4,VeryPositive
11594.53703302,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.4992085248958774,Up,Medium,Bank4,Positive
17340.61730838,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.6407058088867752,Down,High,Bank4,VeryPositive
12094.45706071,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.0152737013318321,Up,Medium,Bank4,VeryNegative
9858.60032184,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.2267990135094698,Up,Medium,Bank4,Negative
3348.37908169,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.4079852148890495,Up,VeryLow,Bank4,Neutral
9725.64198967,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,-0.2404015115329197,Up,Medium,Bank4,VeryNegative
11355.24110493,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.5276307645596956,Down,Medium,Bank4,Positive
12024.45830459,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.6960232356498982,Down,Medium,Bank4,VeryPositive
15163.06255735,2.529,0.0,2.514,1.055,3.951,2.478,2.585,2.6,2.526,4.739,3.025,5.143,0.544,1.865,7.467,3.094,0.098698341846466,Down,High,Bank4,VeryNegative
11927.59445097,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.098146235517093,Down,Medium,Bank5,VeryNegative
12206.16873203,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.3093980506062507,Up,High,Bank5,Neutral
3589.32341986,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.2817589106162389,Down,VeryLow,Bank5,Negative
4115.09881956,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.6537502911686897,Up,VeryLow,Bank5,VeryPositive
16641.46931851,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.0420165364231381,Down,High,Bank5,VeryNegative
18531.05925936,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.0026474547386169,Up,VeryHigh,Bank5,VeryNegative
16094.37567105,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.3143204460144042,Down,High,Bank5,Neutral
8160.84833962,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.2407098440187317,Up,Low,Bank5,Negative
10536.83247431,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,-0.0205287322402,Down,Medium,Bank5,VeryNegative
16967.73205546,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,-0.1619684187141624,Down,High,Bank5,VeryNegative
8653.83803604,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,-0.220042370557785,Up,Medium,Bank5,VeryNegative
10491.06768405,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.6003919436651117,Down,Medium,Bank5,VeryPositive
14396.74678337,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.1533762115240096,Up,High,Bank5,Negative
14480.51749351,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.3277526714972087,Down,High,Bank5,Neutral
18601.18891862,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.0520506360951591,Up,VeryHigh,Bank5,VeryNegative
16632.7425402,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.5371630834681647,Up,High,Bank5,Positive
7209.4251028,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.1583182346820831,Up,Low,Bank5,Negative
5233.68378154,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.5878835928440094,Down,Low,Bank5,VeryPositive
9643.06748389,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.2159001160751689,Up,Medium,Bank5,Negative
28704.55295587,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.1125738318624167,Up,VeryHigh,Bank5,Negative
31445.78143275,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.3956514356312928,Up,VeryHigh,Bank5,Neutral
18457.66785815,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.5151600136568671,Down,VeryHigh,Bank5,Positive
22659.54058513,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.3448290765285492,Up,VeryHigh,Bank5,Neutral
6883.28318615,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.3422829335782586,Down,Low,Bank5,Neutral
6265.47434464,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,-0.1112926027991554,Down,Low,Bank5,VeryNegative
12491.83081677,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.4624024767428635,Down,High,Bank5,Positive
11995.526853,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.2200355560438973,Up,Medium,Bank5,Negative
9391.66542094,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.5873996701733819,Down,Medium,Bank5,VeryPositive
12261.34048625,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.1081200771331787,Up,High,Bank5,Negative
26013.22734909,2.579,0.0,2.564,1.055,4.143,2.534,2.667,2.691,2.576,4.991,3.036,5.336,0.552,1.928,6.996,3.125,0.0482335521894342,Up,VeryHigh,Bank5,VeryNegative
4012.76538882,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.471204366836142,Up,VeryLow,Bank3,Positive
4829.83871313,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.2914766078645532,Up,VeryLow,Bank3,Negative
11391.98257522,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.5144765511155128,Up,Medium,Bank3,Positive
7233.95188576,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.248183691004912,Down,Low,Bank3,Negative
8782.6192239,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.5210686385631561,Down,Medium,Bank3,Positive
17229.92231032,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.426684558391571,Down,High,Bank3,Neutral
11137.14221055,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.3640322384834289,Up,Medium,Bank3,Neutral
3856.11078847,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.162330777985709,Down,VeryLow,Bank3,Negative
3884.04687903,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,-0.4071107546488444,Down,VeryLow,Bank3,VeryNegative
12703.78162563,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,-0.2119828454085758,Up,High,Bank3,VeryNegative
10653.5761104,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.5441830766551634,Up,Medium,Bank3,Positive
14881.70511963,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.3363956272602081,Down,High,Bank3,Neutral
26135.6192364,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.3998467169205348,Up,VeryHigh,Bank3,Neutral
19272.20339271,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,-0.1301290940154682,Down,VeryHigh,Bank3,VeryNegative
2559.07232743,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.2666825233321441,Down,VeryLow,Bank3,Negative
4021.41012275,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.0554138702504775,Down,VeryLow,Bank3,VeryNegative
10632.8066781,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.8159624607939469,Down,Medium,Bank3,VeryPositive
11124.83936583,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.4909992509418063,Down,Medium,Bank3,Positive
8804.54675154,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.5817980365506534,Up,Medium,Bank3,Positive
11494.95348803,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,-0.0956261785134024,Down,Medium,Bank3,VeryNegative
7598.61053359,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.4637436337769031,Up,Low,Bank3,Positive
3629.48251055,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,-0.0604319715499878,Down,VeryLow,Bank3,VeryNegative
4513.83214295,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.5998251005222922,Up,VeryLow,Bank3,VeryPositive
14484.27557634,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.171149879693985,Down,High,Bank3,Negative
7140.85368901,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.124676909758931,Up,Low,Bank3,Negative
9635.09206614,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.4036435029723427,Up,Medium,Bank3,Neutral
7327.4507106,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.273791466752688,Down,Low,Bank3,Negative
7105.49434797,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.716083198123508,Up,Low,Bank3,VeryPositive
2893.05298823,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.0133614464946415,Up,VeryLow,Bank3,VeryNegative
4387.57256615,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,-0.3030308301959718,Down,VeryLow,Bank3,VeryNegative
8793.83887155,2.513,0.0,2.635,1.055,4.047,2.5,2.761,2.792,2.645,5.116,3.042,5.268,0.564,1.972,6.527,3.164,0.0110434897921302,Down,Medium,Bank3,VeryNegative
17751.31113096,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.5808252202910046,Up,High,Bank3,Positive
17967.34799565,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.4656622574879572,Down,VeryHigh,Bank3,Positive
8920.01477716,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.4755278435913291,Up,Medium,Bank3,Positive
7291.14687702,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.2342652678489684,Down,Low,Bank3,Negative
2490.84710469,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.237239763935407,Down,VeryLow,Bank3,Negative
2461.64012073,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.0290906532951023,Down,VeryLow,Bank3,VeryNegative
9200.08523317,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.4443058951695759,Up,Medium,Bank3,Positive
15610.25491294,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.5475034646689891,Up,High,Bank3,Positive
10451.45167511,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.6652057234446207,Down,Medium,Bank3,VeryPositive
7104.55622213,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.7384176211431622,Down,Low,Bank3,VeryPositive
5961.21744691,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.1271966091224125,Down,Low,Bank3,Negative
1906.1707986,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.5046904561981078,Up,VeryLow,Bank3,Positive
2128.37437697,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.1065284116400612,Down,VeryLow,Bank3,Negative
7063.46806345,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.0706665217876434,Up,Low,Bank3,VeryNegative
5815.32226178,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.519081680311097,Down,Low,Bank3,Positive
9669.42535941,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.5046090532232214,Down,Medium,Bank3,Positive
27723.2108711,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.5645395685125281,Down,VeryHigh,Bank3,Positive
21190.13041519,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,-0.0796214863106056,Down,VeryHigh,Bank3,VeryNegative
6554.05344759,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.2245011950984145,Up,Low,Bank3,Negative
4345.07228674,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,-0.0668407329491206,Up,VeryLow,Bank3,VeryNegative
9936.98111023,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,-0.0404655451957996,Down,Medium,Bank3,VeryNegative
12418.87289323,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.3655910232237407,Down,High,Bank3,Neutral
15743.86437208,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.0101250557899474,Up,High,Bank3,VeryNegative
10002.33992977,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.2003680245442823,Down,Medium,Bank3,Negative
10926.33773703,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.7363747639315469,Down,Medium,Bank3,VeryPositive
1862.15021008,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.3513018975386748,Down,VeryLow,Bank3,Neutral
2069.84831133,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,-0.1104806611171135,Up,VeryLow,Bank3,VeryNegative
5460.42038393,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.1561912639574571,Up,Low,Bank3,Negative
21402.10102797,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.2371004502619466,Up,VeryHigh,Bank3,Negative
9793.95679478,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.3692219468680295,Down,Medium,Bank3,Neutral
14462.02738125,2.513,0.0,2.707,1.055,4.114,2.599,2.841,2.873,2.717,5.219,3.049,5.369,0.575,2.018,5.893,3.196,0.7780937582254409,Down,High,Bank3,VeryPositive
14995.72610123,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.274916051012097,Down,High,Bank3,Negative
3810.77429103,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,-0.0074128572940826,Up,VeryLow,Bank3,VeryNegative
3434.5195669,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.1730848308120454,Up,VeryLow,Bank3,Negative
4635.8154655,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.859651624343612,Down,VeryLow,Bank3,VeryPositive
6051.14811848,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.0801270306110382,Down,Low,Bank3,VeryNegative
9374.33792185,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.3291322915554046,Down,Medium,Bank3,Neutral
10885.13902329,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.6652475386857987,Up,Medium,Bank3,VeryPositive
11149.95850667,2.513,0.0,2.753,1.055,4.172,2.809,2.921,2.962,2.765,5.319,3.045,5.205,0.581,2.077,5.539,3.224,0.1951186305490033,Down,Medium,Bank3,Negative
